"city","country_iso","test_time","asn","packet_loss_rate","download_throughput_mbps","download_latency_ms","download_jitter","download_bytes","upload_throughput_mbps","upload_latency_ms","upload_jitter","upload_bytes"
"Poznan","PL","2025-05-05 14:25:18+02",5617,0.00000,15.14147,337,15.21000,69000000,14.37820,332,15.47000,46800000
"Szczecin","PL","2025-05-05 14:31:20+02",5617,0.37600,302.29690,20,7.82000,469000000,53.07481,115,40.99000,146800000
"Torun","PL","2025-05-06 09:46:40+02",5617,0.01020,3.94507,174,115.83000,69000000,2.41139,204,55.00000,6800000
"Lublin","PL","2025-05-05 16:58:56+02",5617,0.04900,44.66331,81,34.06000,169000000,14.21443,168,84.10000,46800000
"Krakow","PL","2025-05-05 10:16:43+02",5617,0.00000,106.43828,56,16.37000,469000000,12.01512,231,55.58000,46800000
"Krakow","PL","2025-05-05 10:18:13+02",5617,0.00000,164.30970,74,49.44000,469000000,11.48082,247,31.58000,46800000
"Gdynia","PL","2025-05-05 10:45:26+02",5617,0.00000,180.58897,20,5.89000,469000000,129.27536,14,2.62000,296800000
"Warsaw","PL","2025-05-06 10:56:22+02",5617,0.00400,59.05503,46,27.64000,169000000,63.37942,79,29.44000,146800000
"Warsaw","PL","2025-05-06 14:17:56+02",5617,0.00000,47.15322,162,108.02000,169000000,20.01788,134,69.37000,46800000
"Radzyń Podlaski","PL","2025-05-06 14:41:04+02",5617,0.00100,231.80209,25,14.37000,469000000,41.99614,13,2.63000,146800000
"Warsaw","PL","2025-05-06 14:45:08+02",5617,0.00000,956.50817,2,0.57000,969000000,195.07848,18,23.81000,296800000
"Warsaw","PL","2025-05-06 14:46:25+02",5617,0.00000,802.13818,3,2.51000,969000000,178.99008,24,21.82000,296800000
"Głogów Małopolski","PL","2025-05-06 14:52:10+02",5617,0.13600,327.55426,17,8.07000,469000000,64.97041,80,36.10000,146800000
"Głogów Małopolski","PL","2025-05-06 14:53:13+02",5617,0.10300,333.83129,15,4.16000,469000000,67.43728,82,34.22000,146800000
"Rzeszów","PL","2025-05-06 14:57:57+02",5617,0.00000,331.38670,15,5.96000,469000000,67.75139,80,41.22000,146800000
"Lublin","PL","2025-05-07 13:47:22+02",5617,0.22600,391.80524,17,7.14000,969000000,154.97743,25,8.49000,296800000
"Warsaw","PL","2025-05-06 13:45:07+02",5617,0.00000,719.44843,4,4.36000,969000000,160.66680,34,50.69000,296800000
"Warsaw","PL","2025-05-06 13:45:38+02",5617,0.00000,825.27374,4,1.84000,969000000,198.56345,17,21.45000,296800000
"Opole","PL","2025-05-07 09:01:16+02",5617,0.00000,410.84823,12,1.84000,969000000,702.18691,10,1.11000,296800000
"Warsaw","PL","2025-05-07 09:21:42+02",5617,0.00000,19.86769,76,67.49000,69000000,15.95642,76,57.28000,46800000
"Szczecin","PL","2025-05-07 17:02:01+02",5617,0.32100,293.27587,18,5.36000,469000000,54.54383,143,75.64000,146800000
"Warsaw","PL","2025-05-07 17:15:14+02",5617,0.49300,385.59911,9,1.51000,469000000,147.25989,18,11.28000,296800000
"Opole","PL","2025-05-07 17:15:48+02",5617,0.11800,188.81820,22,6.77000,469000000,63.26198,69,20.41000,146800000
"Warsaw","PL","2025-05-07 17:16:22+02",5617,0.00000,56.16435,61,32.49000,169000000,24.27739,92,24.03000,46800000
"Wroclaw","PL","2025-05-06 18:04:44+02",5617,0.37000,50.73511,96,44.57000,169000000,11.20913,426,126.11000,46800000
"Łaziska Górne","PL","2025-05-06 18:05:23+02",5617,0.00000,28.53330,67,22.04000,69000000,6.39412,348,148.00000,6800000
"Wroclaw","PL","2025-05-06 18:12:32+02",5617,0.03400,4.84848,388,255.58000,9000000,2.46172,440,195.59000,6800000
"Lodz","PL","2025-05-06 18:40:37+02",5617,0.24400,339.78123,24,15.69000,469000000,167.11669,14,3.21000,296800000
"Lodz","PL","2025-05-06 18:41:35+02",5617,0.00000,318.73439,17,7.00000,469000000,158.31409,16,8.05000,296800000
"Lodz","PL","2025-05-06 18:42:57+02",5617,0.00000,328.73231,20,7.67000,469000000,143.89651,14,3.63000,296800000
"Warsaw","PL","2025-05-06 18:46:08+02",5617,0.04000,87.28108,34,37.84000,169000000,44.83427,75,27.16000,146800000
"Warsaw","PL","2025-05-06 18:49:34+02",5617,0.00000,88.59847,39,32.63000,169000000,52.23126,50,52.68000,146800000
"Lodz","PL","2025-05-06 15:10:29+02",5617,0.12300,65.91164,76,24.28000,169000000,14.38485,108,31.85000,46800000
"Wroclaw","PL","2025-05-06 15:32:53+02",5617,0.00000,23.00938,82,51.62000,69000000,12.28896,335,91.05000,46800000
"Wroclaw","PL","2025-05-06 15:34:22+02",5617,0.01500,22.38524,139,93.13000,69000000,17.20978,200,49.02000,46800000
"Wroclaw","PL","2025-05-06 15:36:58+02",5617,0.00000,24.27177,107,56.60000,69000000,12.56588,366,155.89000,46800000
"Wroclaw","PL","2025-05-06 15:38:44+02",5617,0.00500,117.11705,36,12.19000,469000000,4.49108,229,137.58000,6800000
"Wroclaw","PL","2025-05-06 15:41:04+02",5617,0.00000,17.09818,92,40.43000,69000000,13.23111,194,92.63000,46800000
"Wroclaw","PL","2025-05-06 15:54:01+02",5617,0.00000,25.98577,100,39.67000,69000000,9.81458,495,231.52000,46800000
"Warsaw","PL","2025-05-06 12:49:43+02",5617,0.18000,234.56668,22,11.60000,469000000,111.07197,59,27.23000,296800000
"Warsaw","PL","2025-05-06 12:51:17+02",5617,0.00000,230.91929,18,8.44000,469000000,93.84692,57,30.22000,146800000
"Warsaw","PL","2025-05-07 16:13:19+02",5617,0.66200,132.12717,111,141.56000,469000000,28.13399,16,11.49000,46800000
"Szczecin","PL","2025-05-07 16:44:16+02",5617,0.28000,291.33381,24,6.72000,469000000,53.93324,116,48.72000,146800000
"Szczecin","PL","2025-05-07 16:44:58+02",5617,0.34300,335.20742,27,9.53000,469000000,52.95836,126,54.79000,146800000
"Szczecin","PL","2025-05-07 16:45:48+02",5617,0.28000,317.04830,28,16.30000,469000000,53.62423,154,60.97000,146800000
"Gdansk","PL","2025-05-07 16:46:47+02",5617,0.00000,2.24548,151,63.00000,9000000,9.62505,234,63.16000,46800000
"Warsaw","PL","2025-05-07 16:51:17+02",5617,0.00000,73.16522,71,37.11000,169000000,24.58284,134,66.04000,46800000
"Szczecin","PL","2025-05-07 16:51:34+02",5617,0.32800,308.29783,30,14.54000,469000000,57.31611,136,33.36000,146800000
"Warsaw","PL","2025-05-07 15:18:02+02",5617,0.00000,14.31964,77,18.94000,69000000,17.88054,255,77.82000,46800000
"Warsaw","PL","2025-05-07 15:30:02+02",5617,0.60200,116.42871,51,85.37000,469000000,27.75713,23,21.73000,46800000
"Warsaw","PL","2025-05-07 15:36:01+02",5617,0.00200,11.81283,78,27.23000,69000000,11.63880,176,72.24000,46800000
"Warsaw","PL","2025-05-07 15:39:01+02",5617,0.00200,14.90508,64,14.93000,69000000,23.25147,155,42.28000,46800000
"Warsaw","PL","2025-05-07 15:40:12+02",5617,0.00000,16.12219,67,11.77000,69000000,21.69608,172,76.23000,46800000
"Bialystok","PL","2025-05-07 15:45:27+02",5617,0.00000,64.80701,98,34.65000,169000000,16.33581,53,16.18000,46800000
"Warsaw","PL","2025-05-07 15:57:21+02",5617,0.00000,71.07473,64,33.76000,169000000,26.75806,165,73.67000,46800000
"Sosnowiec","PL","2025-05-05 15:31:21+02",5617,0.00000,432.59636,9,0.80000,469000000,171.55190,51,30.80000,296800000
"Warsaw","PL","2025-05-07 08:28:42+02",12741,0.10300,90.78044,26,39.29000,169000000,70.31537,19,24.69000,146800000
"Warsaw","PL","2025-05-07 11:05:46+02",9009,0.00000,7.57730,165,111.89000,69000000,1.36268,449,435.78000,6800000
"Warsaw","PL","2025-05-05 09:53:29+02",9009,0.08200,75.69223,79,1.30000,469000000,25.70037,82,6.54000,146800000
"Warsaw","PL","2025-05-05 19:02:22+02",9009,0.01100,124.57464,41,29.95000,469000000,32.61975,12,3.40000,46800000
