"city","country_iso","test_time","asn","packet_loss_rate","download_throughput_mbps","download_latency_ms","download_jitter","download_bytes","upload_throughput_mbps","upload_latency_ms","upload_jitter","upload_bytes"
"São Paulo","BR","2025-05-07 20:17:21+02",10429,0.00000,106.27351,161,140.30000,1000000,109.23913,144,46.74000,1000000
"Fortaleza","BR","2025-05-07 18:46:33+02",14593,0.29800,43.34989,105,11.51000,1000000,6.87050,432,119.19000,10000000
"Rio de Janeiro","BR","2025-05-07 20:39:31+02",16735,0.00000,140.14693,11,1.78000,1000000,85.64854,18,6.58000,25000000
"Belo Horizonte","BR","2025-05-05 12:05:50+02",16735,0.00000,27.71874,275,44.93000,1000000,4.84221,218,47.64000,1000000
"São Paulo","BR","2025-05-06 16:23:40+02",16735,0.00000,354.14976,114,62.48000,10000000,38.78063,25,3.46000,10000000
"São Paulo","BR","2025-05-05 13:14:18+02",16735,0.15000,800.96369,17,2.16000,100000000,577.00589,30,4.84000,50000000
"São Paulo","BR","2025-05-05 15:05:46+02",14593,0.01600,161.39274,59,16.62000,10000000,12.28419,39,8.43000,1000000
"São Paulo","BR","2025-05-05 13:42:24+02",10429,0.00000,84.26476,22,4.49000,25000000,53.89101,38,20.82000,10000000
"Curitiba","BR","2025-05-05 13:59:03+02",16735,0.00000,496.09471,12,2.41000,100000000,559.26544,28,12.64000,50000000
"São Paulo","BR","2025-05-07 17:33:33+02",10429,0.22500,27.94355,681,219.59000,10000000,28.65187,252,161.85000,10000000
"São Paulo","BR","2025-05-07 17:40:13+02",10429,0.58600,144.18775,409,122.84000,1000000,117.37226,133,88.74000,1000000
"São Paulo","BR","2025-05-07 17:41:44+02",10429,0.00000,164.99782,491,128.95000,1000000,136.73469,144,67.99000,1000000
"São Paulo","BR","2025-05-07 17:42:37+02",10429,0.33800,153.00927,652,327.63000,1000000,151.98488,130,51.90000,1000000
"Ribeirão Preto","BR","2025-05-07 12:51:03+02",16735,0.16900,54.43811,18,1.06000,1000000,33.76732,30,4.92000,1000000
"São Paulo","BR","2025-05-07 19:06:31+02",10429,0.25400,695.85809,11,5.37000,1000000,372.04998,9,2.21000,10000000
"São Paulo","BR","2025-05-07 19:24:30+02",10429,0.00000,650.60374,9,2.37000,1000000,382.12928,8,2.52000,50000000
"São Paulo","BR","2025-05-06 13:58:05+02",10429,0.17700,262.78072,111,36.07000,25000000,152.66596,10,1.10000,25000000
"Curitiba","BR","2025-05-05 15:02:45+02",16735,0.00000,149.03576,51,20.83000,10000000,96.17225,214,67.23000,1000000
"Belo Horizonte","BR","2025-05-05 15:03:44+02",16735,0.00000,25.09259,831,185.53000,1000000,13.93414,222,40.74000,1000000
"Accra","GH","2025-05-05 17:44:27+02",37282,0.16300,37.87993,76,26.41000,10000000,60.00000,77,27.78000,1000000
"Accra","GH","2025-05-05 09:57:25+02",29614,0.00000,14.71841,168,48.32000,1000000,46.88047,104,23.33000,10000000
"Accra","GH","2025-05-06 09:01:56+02",37282,0.53700,22.63151,81,59.29000,10000000,45.37246,237,92.50000,1000000
"Accra","GH","2025-05-05 11:57:17+02",37282,0.17900,9.76153,234,78.95000,100000,65.50965,14,40.93000,10000000
"Accra","GH","2025-05-05 06:44:27+02",29614,0.00000,52.36102,246,123.11000,10000000,22.64789,173,40.71000,1000000
"Accra","GH","2025-05-07 08:56:41+02",37282,0.00000,50.91803,120,39.38000,10000000,71.76009,14,49.71000,10000000
"Accra","GH","2025-05-07 11:26:17+02",29614,0.00200,65.47913,130,51.77000,10000000,65.53101,193,79.03000,10000000
"Accra","GH","2025-05-05 07:14:20+02",37282,0.00500,81.74354,415,66.94000,10000000,10.56935,105,1.12000,10000000
"Accra","GH","2025-05-06 03:57:39+02",29614,0.00000,24.05653,255,62.10000,10000000,51.59469,203,16.34000,10000000
"Accra","GH","2025-05-07 21:55:21+02",29614,0.00000,112.61395,93,31.53000,25000000,95.48694,95,27.63000,25000000
"Accra","GH","2025-05-06 04:56:17+02",29614,0.00000,787.40399,23,7.30000,100000000,97.00772,97,6.48000,25000000
"Accra","GH","2025-05-05 11:10:53+02",29614,0.00400,96.56294,1003,545.29000,10000000,72.88550,45,5.32000,10000000
"Accra","GH","2025-05-07 11:24:19+02",29614,0.00100,58.36906,584,147.63000,1000000,81.34029,152,19.78000,25000000
"Accra","GH","2025-05-05 03:32:17+02",29614,0.00000,92.56321,146,69.24000,10000000,93.09866,143,39.82000,10000000
"Accra","GH","2025-05-06 05:55:09+02",29614,0.00000,28.96644,111,30.64000,10000000,82.46154,112,11.92000,1000000
"Accra","GH","2025-05-06 10:52:37+02",37282,0.04100,20.27944,448,74.79000,10000000,5.19716,108,2.42000,1000000
"Accra","GH","2025-05-06 11:07:44+02",29614,0.00100,97.84852,73,30.85000,25000000,66.55629,233,127.96000,10000000
"Accra","GH","2025-05-06 11:08:19+02",29614,0.00000,73.27569,138,57.35000,10000000,53.52150,146,48.35000,10000000
"Accra","GH","2025-05-06 11:09:37+02",29614,0.00000,84.36784,181,54.29000,25000000,64.32000,646,160.80000,1000000
"Accra","GH","2025-05-06 22:00:13+02",29614,0.00000,98.99148,184,61.84000,25000000,71.97851,777,250.13000,1000000
"Accra","GH","2025-05-07 16:31:02+02",29614,0.00000,94.15370,13,2.48000,10000000,48.05738,177,63.73000,1000000
"Accra","GH","2025-05-07 08:58:00+02",37282,0.00200,57.03774,266,66.06000,1000000,75.82760,12,1.78000,10000000
"Accra","GH","2025-05-06 06:53:05+02",29614,0.00000,93.10231,8,2.67000,25000000,93.95158,119,32.31000,25000000
"Accra","GH","2025-05-06 11:11:42+02",29614,0.00300,75.19023,67,21.35000,10000000,48.04015,29,3.47000,10000000
"Accra","GH","2025-05-06 12:12:48+02",37282,0.14500,32.93635,453,79.53000,10000000,8.74864,107,37.74000,1000000
"Accra","GH","2025-05-07 11:21:53+02",29614,0.01000,69.85278,322,125.27000,10000000,81.02552,430,38.21000,25000000
"Accra","GH","2025-05-07 09:01:36+02",37282,0.00000,18.64510,266,55.19000,10000000,41.20964,32,28.84000,1000000
"Accra","GH","2025-05-05 10:07:10+02",29614,0.00000,705.48696,268,92.39000,10000000,96.53020,93,19.66000,10000000
"Accra","GH","2025-05-06 11:21:28+02",29614,0.03500,94.90199,169,68.36000,10000000,61.42093,292,85.46000,1000000
"Accra","GH","2025-05-06 11:22:21+02",29614,0.00000,48.38214,213,85.05000,1000000,64.28914,1168,236.00000,10000000
"Accra","GH","2025-05-07 09:11:49+02",37282,0.04400,25.88378,77,47.20000,100000,11.23125,78,31.95000,10000000
"Accra","GH","2025-05-05 11:06:51+02",29614,0.00000,92.01435,151,27.27000,25000000,70.69375,133,9.30000,10000000
"Accra","GH","2025-05-06 03:54:05+02",29614,0.00000,28.20959,144,48.88000,10000000,71.07497,105,18.16000,10000000
"Accra","GH","2025-05-05 09:03:33+02",37282,0.35400,1.77017,445,55.18000,1000000,5.40686,423,81.54000,1000000
"Accra","GH","2025-05-07 07:30:52+02",29614,0.00000,58.15700,343,137.54000,1000000,65.95570,687,296.85000,1000000
"Accra","GH","2025-05-06 11:26:54+02",29614,0.00000,95.48022,75,21.97000,25000000,87.20552,1741,377.99000,25000000
"Accra","GH","2025-05-06 13:10:03+02",14593,0.38900,47.83974,135,10.34000,10000000,4.21428,123,8.50000,1000000
"Accra","GH","2025-05-06 16:46:57+02",29614,0.01560,34.43481,894,414.68000,10000000,22.87926,386,588.03000,10000000
"Accra","GH","2025-05-05 09:07:40+02",29614,0.03300,91.89340,424,43.16000,10000000,92.87282,127,6.85000,10000000
"Accra","GH","2025-05-05 09:16:12+02",29614,0.00000,90.76990,15,28.64000,25000000,93.09866,129,7.49000,25000000
"Accra","GH","2025-05-05 09:53:46+02",29614,0.00000,774.89569,9,2.55000,100000000,96.70435,94,10.97000,25000000
"Accra","GH","2025-05-05 03:29:19+02",14593,0.01000,43.21417,833,289.23000,10000000,14.06332,712,182.54000,1000000
"Accra","GH","2025-05-05 03:39:19+02",14593,0.20500,88.51781,275,72.02000,10000000,11.86173,70,14.81000,10000000
"Guatemala City","GT","2025-05-05 15:22:32+02",23243,0.00000,747.68667,251,55.79000,10000000,367.12329,14,2.84000,10000000
"Guatemala City","GT","2025-05-05 15:32:37+02",23243,0.00200,34.80814,382,106.56000,1000000,3.95923,163,45.86000,1000000
"Guatemala City","GT","2025-05-06 20:01:44+02",23243,0.10500,14.48923,349,66.05000,1000000,4.14861,310,236.45000,100000
"Guatemala City","GT","2025-05-06 20:02:09+02",26617,0.00000,94.36471,70,12.72000,10000000,93.78281,227,25.62000,10000000
"Guatemala City","GT","2025-05-06 20:20:29+02",23243,0.18200,13.42009,156,70.64000,1000000,4.81437,665,301.58000,100000
"Guatemala City","GT","2025-05-06 20:50:31+02",23243,0.00000,14.74281,279,50.51000,1000000,6.13272,1226,478.94000,100000
"Guatemala City","GT","2025-05-06 20:52:58+02",23243,0.00000,12.37612,344,98.59000,1000000,5.64607,297,50.36000,100000
"Guatemala City","GT","2025-05-06 18:53:05+02",23243,0.00000,58.99446,275,112.81000,10000000,43.07297,94,17.75000,10000000
"Guatemala City","GT","2025-05-07 14:23:02+02",22869,0.01000,48.63017,19,26.26000,100000,25.12500,15,1.78000,100000
"Guatemala City","GT","2025-05-07 14:24:38+02",23243,0.16900,166.02482,318,57.19000,1000000,71.02474,6,1.12000,1000000
"Guatemala City","GT","2025-05-07 14:25:20+02",22869,0.00000,42.31834,16,3.28000,1000000,15.25617,29,7.71000,100000
"Guatemala City","GT","2025-05-07 14:31:17+02",22869,0.15600,39.61580,88,20.56000,1000000,19.18854,23,27.94000,100000
"Guatemala City","GT","2025-05-07 14:50:48+02",22869,0.27700,78.59552,26,4.89000,10000000,49.57760,23,2.40000,10000000
"Guatemala City","GT","2025-05-05 14:56:59+02",23243,0.00000,72.68303,56,9.00000,1000000,6.60098,39,7.79000,100000
"Guatemala City","GT","2025-05-07 15:20:22+02",14754,0.09400,48.08415,128,26.72000,10000000,9.72271,1222,216.36000,10000000
"Guatemala City","GT","2025-05-07 15:18:42+02",14754,0.00000,45.39143,103,18.42000,10000000,9.56756,891,126.61000,10000000
"Guatemala City","GT","2025-05-07 15:16:35+02",14754,0.10500,46.86176,93,19.06000,10000000,9.60229,955,157.81000,10000000
"Guatemala City","GT","2025-05-07 15:14:45+02",14754,0.12100,45.38371,92,24.29000,10000000,9.73448,82,10.74000,10000000
"Guatemala City","GT","2025-05-07 15:13:04+02",14754,0.01000,47.19627,86,19.03000,10000000,9.44216,855,143.12000,1000000
"Guatemala City","GT","2025-05-06 19:52:36+02",23243,0.00000,13.08972,518,191.61000,100000,4.18750,307,88.97000,100000
"Guatemala City","GT","2025-05-06 19:59:43+02",23243,0.06900,17.51963,356,45.44000,100000,5.71429,281,74.60000,100000
"Guatemala City","GT","2025-05-07 15:59:36+02",23243,0.19100,51.52858,36,4.35000,1000000,6.54883,283,46.70000,1000000
"Guatemala City","GT","2025-05-07 15:11:13+02",14754,0.32600,41.77889,102,21.54000,10000000,9.46673,805,194.63000,10000000
"Guatemala City","GT","2025-05-07 15:09:57+02",14754,0.34700,48.22907,91,24.98000,10000000,9.70019,1169,149.08000,10000000
"Guatemala City","GT","2025-05-07 15:08:11+02",14754,0.19600,47.14899,90,20.77000,10000000,9.36299,960,221.05000,1000000
"Guatemala City","GT","2025-05-06 19:38:40+02",14754,0.22400,148.50193,440,163.37000,25000000,31.61620,118,49.23000,1000000
"Guatemala City","GT","2025-05-06 19:02:47+02",14754,0.15900,261.01933,542,97.08000,10000000,18.88210,161,18.48000,10000000
"Guatemala City","GT","2025-05-05 10:27:22+02",14754,0.00000,114.56740,244,76.61000,10000000,20.19187,331,59.56000,10000000
"Guatemala City","GT","2025-05-05 14:58:54+02",14754,0.23600,47.00217,112,20.65000,10000000,9.50231,986,183.79000,10000000
"Guatemala City","GT","2025-05-05 14:57:32+02",14754,0.16300,42.85078,122,38.62000,10000000,9.81122,877,82.60000,10000000
"Guatemala City","GT","2025-05-05 14:56:04+02",14754,0.18300,46.58073,130,66.97000,10000000,9.65905,289,30.87000,10000000
"Guatemala City","GT","2025-05-05 14:35:49+02",14754,0.23900,89.34825,204,60.86000,10000000,62.94626,306,74.16000,25000000
"Guatemala City","GT","2025-05-05 14:33:11+02",14754,0.08400,269.76310,535,109.10000,25000000,29.71175,75,24.14000,1000000
"Guatemala City","GT","2025-05-05 14:22:48+02",14754,0.08500,64.89487,82,17.88000,10000000,16.73605,96,7.85000,1000000
"Guatemala City","GT","2025-05-05 14:22:08+02",14754,0.03500,65.37904,118,40.36000,1000000,17.51253,89,24.66000,1000000
"Guatemala City","GT","2025-05-05 14:11:24+02",14754,0.00000,83.95676,91,24.08000,10000000,15.08499,55,4.16000,10000000
"Guatemala City","GT","2025-05-05 14:10:08+02",14754,0.15800,66.43613,89,11.81000,10000000,162.26034,116,11.45000,10000000
"Guatemala City","GT","2025-05-05 14:09:08+02",14754,0.00000,72.15223,88,11.59000,10000000,58.60058,84,15.12000,1000000
"Guatemala City","GT","2025-05-05 14:08:05+02",14754,0.02200,70.06690,104,37.32000,10000000,55.67867,70,40.24000,1000000
"Guatemala City","GT","2025-05-05 14:06:39+02",14754,0.15500,119.44224,215,71.32000,10000000,150.08961,121,11.36000,25000000
"Guatemala City","GT","2025-05-05 14:03:20+02",14754,0.29500,240.10396,89,12.61000,100000000,41.58262,89,12.96000,10000000
"Guatemala City","GT","2025-05-07 14:59:17+02",14754,0.25500,90.21308,146,28.03000,25000000,74.64627,169,13.74000,25000000
"Guatemala City","GT","2025-05-07 14:42:43+02",14754,0.38100,267.03055,45,2.91000,10000000,70.03484,92,4.66000,1000000
"Guatemala City","GT","2025-05-07 14:36:37+02",14754,0.00000,122.89689,492,81.55000,25000000,35.78104,83,7.79000,1000000
"Guatemala City","GT","2025-05-07 14:35:10+02",14754,0.47800,246.61202,43,3.59000,25000000,55.48654,41,2.99000,1000000
"Guatemala City","GT","2025-05-07 14:34:57+02",14754,0.18000,236.62353,162,48.73000,10000000,26.27451,96,7.82000,10000000
"Guatemala City","GT","2025-05-07 14:32:25+02",14754,0.00000,232.36239,570,122.05000,10000000,40.97859,75,9.46000,1000000
"Guatemala City","GT","2025-05-07 14:23:21+02",14754,0.06800,309.84108,743,193.22000,25000000,33.69656,75,6.62000,1000000
"Guatemala City","GT","2025-05-07 14:12:53+02",14754,0.17300,47.49119,349,125.35000,10000000,26.10390,293,42.74000,1000000
"Guatemala City","GT","2025-05-07 14:02:50+02",14754,0.22100,54.40008,181,33.53000,10000000,41.44330,386,92.95000,1000000
"Guatemala City","GT","2025-05-07 14:01:42+02",14754,0.33700,288.60370,35,1.52000,25000000,75.07003,36,1.82000,1000000
"Guatemala City","GT","2025-05-07 14:01:30+02",14754,0.00000,204.72985,87,6.19000,100000000,214.42287,96,35.64000,50000000
"Guatemala City","GT","2025-05-07 14:00:27+02",14754,0.19800,38.69582,176,94.53000,10000000,19.60976,800,367.58000,1000000
"Guatemala City","GT","2025-05-06 18:59:30+02",14754,0.10300,338.99314,92,12.48000,10000000,68.02030,97,38.05000,1000000
"Guatemala City","GT","2025-05-06 18:32:36+02",14754,0.05700,119.12208,157,35.42000,10000000,50.07786,209,49.45000,10000000
"Guatemala City","GT","2025-05-06 18:02:18+02",14754,0.46800,341.59864,441,95.68000,10000000,27.37953,67,6.20000,10000000
"Quetzaltenango","GT","2025-05-06 20:41:00+02",14754,0.19800,81.97808,203,36.23000,10000000,23.96423,91,4.59000,1000000
"Guatemala City","GT","2025-05-05 15:58:17+02",14754,0.75000,35.26837,125,31.82000,1000000,9.05609,886,168.67000,1000000
"Guatemala City","GT","2025-05-05 15:56:21+02",14754,0.00000,144.80335,209,92.04000,25000000,22.25482,529,183.95000,10000000
"Guatemala City","GT","2025-05-05 15:55:58+02",14754,0.04600,45.17867,121,23.14000,10000000,9.38923,863,148.99000,1000000
"Guatemala City","GT","2025-05-05 15:51:16+02",14754,0.07000,369.89533,78,25.63000,25000000,199.15779,522,105.38000,10000000
"Guatemala City","GT","2025-05-05 15:48:11+02",14754,0.12900,133.31715,127,4.98000,25000000,22.21240,609,146.59000,10000000
"Guatemala City","GT","2025-05-05 15:20:12+02",14754,0.00000,68.81335,183,45.27000,10000000,34.76005,223,44.42000,1000000
"Guatemala City","GT","2025-05-05 15:19:46+02",14754,0.00000,40.68324,100,34.19000,1000000,9.75503,840,85.50000,10000000
"Guatemala City","GT","2025-05-05 15:02:08+02",14754,0.00000,47.83974,106,19.42000,10000000,9.44205,863,250.25000,10000000
"Guatemala City","GT","2025-05-05 15:00:41+02",14754,0.00000,45.51279,76,11.95000,10000000,9.52528,880,75.38000,10000000
"Guatemala City","GT","2025-05-06 13:39:04+02",14754,0.00000,229.82594,409,116.58000,10000000,37.79972,68,6.04000,1000000
"Guatemala City","GT","2025-05-06 13:37:29+02",14754,0.00000,184.29477,409,80.82000,10000000,26.37795,62,6.05000,1000000
"Guatemala City","GT","2025-05-06 13:29:29+02",14754,0.00000,368.93997,404,82.74000,25000000,29.34414,88,10.18000,10000000
"Guatemala City","GT","2025-05-06 13:14:10+02",14754,0.07100,337.99068,499,140.28000,10000000,25.93967,93,2.69000,10000000
"Antigua Guatemala","GT","2025-05-06 13:03:54+02",14754,0.03000,121.43242,370,99.28000,1000000,22.03947,105,21.14000,1000000
"Guatemala City","GT","2025-05-06 13:00:12+02",14754,0.04000,283.80955,50,4.18000,100000000,123.88290,38,1.97000,1000000
"Guatemala City","GT","2025-05-05 17:48:54+02",14754,0.00000,112.52095,527,156.39000,10000000,26.07088,57,8.66000,10000000
"Guatemala City","GT","2025-05-05 17:41:35+02",14754,0.00000,380.79029,210,42.56000,100000000,52.10629,62,4.55000,1000000
"Guatemala City","GT","2025-05-05 17:40:21+02",14754,0.00000,317.59562,224,61.49000,10000000,47.77184,339,68.91000,1000000
"Guatemala City","GT","2025-05-05 17:28:32+02",14754,0.10300,136.09543,40,1.92000,1000000,27.33764,38,1.78000,1000000
"Guatemala City","GT","2025-05-05 17:15:30+02",14754,0.00000,200.49683,138,25.16000,100000000,97.33656,92,11.17000,1000000
"Guatemala City","GT","2025-05-05 20:18:42+02",14754,0.00600,222.72402,260,66.91000,100000000,168.29942,170,40.61000,25000000
"Guatemala City","GT","2025-05-07 19:33:57+02",14754,0.00000,259.47240,156,43.89000,25000000,21.11899,562,113.42000,10000000
"Guatemala City","GT","2025-05-06 12:56:57+02",14754,0.00000,202.53773,48,16.42000,10000000,228.02042,46,4.31000,25000000
"Guatemala City","GT","2025-05-06 12:53:55+02",14754,0.00000,215.93095,461,64.42000,10000000,36.86382,57,8.67000,1000000
"Guatemala City","GT","2025-05-06 12:53:11+02",14754,0.00000,257.20473,439,109.81000,25000000,34.08224,98,9.62000,1000000
"Guatemala City","GT","2025-05-06 12:02:40+02",14754,0.00000,92.55085,61,14.46000,25000000,92.53292,204,40.03000,25000000
"Antigua Guatemala","GT","2025-05-07 12:59:21+02",14754,0.00000,111.47053,343,102.42000,10000000,15.88933,106,11.25000,1000000
"Guatemala City","GT","2025-05-07 12:05:08+02",14754,0.00000,91.41041,52,10.18000,10000000,93.48402,99,9.25000,25000000
"Guatemala City","GT","2025-05-07 17:58:56+02",14754,0.21000,248.79018,439,113.65000,25000000,24.77200,97,44.65000,10000000
"Guatemala City","GT","2025-05-07 17:56:47+02",14754,0.26700,163.31385,95,49.76000,1000000,21.39436,91,1.25000,1000000
"Guatemala City","GT","2025-05-07 17:54:53+02",14754,0.00000,275.14427,469,85.53000,25000000,24.69060,114,13.90000,10000000
"Guatemala City","GT","2025-05-07 17:48:44+02",14754,0.36000,44.32020,244,79.66000,10000000,25.04673,131,15.85000,1000000
"Guatemala City","GT","2025-05-07 17:32:54+02",14754,0.23600,91.18121,102,41.03000,10000000,17.47446,93,5.33000,1000000
"Guatemala City","GT","2025-05-07 17:31:00+02",14754,0.29000,89.81202,91,7.01000,25000000,24.77658,41,2.78000,1000000
"Guatemala City","GT","2025-05-07 17:29:27+02",14754,0.22200,95.52524,93,18.16000,10000000,21.67700,90,7.65000,1000000
"Guatemala City","GT","2025-05-07 17:26:37+02",14754,0.03000,89.76931,92,4.47000,10000000,19.94839,92,1.59000,10000000
"Guatemala City","GT","2025-05-07 17:25:17+02",14754,0.28800,120.15622,659,152.28000,1000000,21.75913,97,6.37000,1000000
"Guatemala City","GT","2025-05-07 17:21:52+02",14754,0.16200,40.92613,222,49.97000,10000000,22.12438,99,14.86000,1000000
"Guatemala City","GT","2025-05-07 17:11:20+02",14754,0.00000,200.96051,35,5.47000,10000000,236.52624,37,3.03000,25000000
"Guatemala City","GT","2025-05-07 17:03:34+02",14754,0.10000,38.73645,177,53.14000,10000000,30.90050,161,47.33000,10000000
"Guatemala City","GT","2025-05-05 13:16:25+02",14754,0.00000,101.81172,48,3.39000,1000000,26.69323,90,7.90000,1000000
"Guatemala City","GT","2025-05-05 13:15:35+02",14754,0.28900,326.00801,378,76.56000,10000000,30.52392,64,6.17000,1000000
"Guatemala City","GT","2025-05-05 13:11:36+02",14754,0.19700,132.21348,656,226.50000,10000000,16.38142,74,2.87000,1000000
"Guatemala City","GT","2025-05-05 13:10:29+02",14754,0.00000,445.34053,573,198.42000,25000000,53.67156,112,10.71000,1000000
"Guatemala City","GT","2025-05-05 13:10:26+02",14754,0.00000,118.72987,141,31.61000,1000000,31.10252,39,2.47000,1000000
"Guatemala City","GT","2025-05-05 13:08:48+02",14754,0.00000,339.56871,552,155.07000,10000000,40.62658,92,8.68000,1000000
"Guatemala City","GT","2025-05-05 13:08:48+02",14754,0.02270,304.77108,388,90.87000,10000000,34.30034,73,6.04000,1000000
"Guatemala City","GT","2025-05-05 13:04:55+02",14754,0.00000,269.64045,39,2.54000,10000000,121.08434,39,3.21000,1000000
"Guatemala City","GT","2025-05-05 13:04:55+02",14754,0.01140,280.98118,805,157.59000,25000000,26.57851,92,8.64000,1000000
"Guatemala City","GT","2025-05-05 13:04:52+02",14754,0.00000,130.12040,372,92.10000,1000000,43.81471,80,7.57000,1000000
"Guatemala City","GT","2025-05-05 13:02:02+02",14754,0.00100,228.39145,91,21.13000,25000000,145.86357,47,8.57000,25000000
"Guatemala City","GT","2025-05-05 08:56:44+02",14754,0.00100,126.08732,233,64.86000,10000000,23.18540,500,65.35000,10000000
"Guatemala City","GT","2025-05-06 16:56:20+02",14754,0.00400,126.98793,97,9.06000,10000000,80.07968,103,9.56000,1000000
"Guatemala City","GT","2025-05-06 16:54:51+02",14754,0.11000,137.35485,68,13.28000,25000000,217.29730,46,6.78000,25000000
"Guatemala City","GT","2025-05-06 16:53:57+02",14754,0.00000,89.19122,80,7.42000,25000000,42.51719,56,4.09000,1000000
"Guatemala City","GT","2025-05-06 16:53:36+02",14754,0.02000,247.68553,607,89.34000,10000000,20.63178,173,22.42000,10000000
"Guatemala City","GT","2025-05-06 16:52:20+02",14754,0.00000,101.54983,349,85.31000,25000000,32.49798,99,8.09000,1000000
"Guatemala City","GT","2025-05-06 16:50:22+02",14754,0.00000,255.51695,349,78.79000,10000000,19.09829,103,15.11000,10000000
"Guatemala City","GT","2025-05-06 16:22:29+02",14754,0.12200,238.36552,248,47.80000,100000000,11.80617,87,20.63000,100000
"Guatemala City","GT","2025-05-06 16:14:39+02",14754,0.00000,47.49608,115,17.59000,10000000,9.26161,964,241.09000,10000000
"Guatemala City","GT","2025-05-06 16:13:00+02",14754,0.00000,46.74676,108,20.64000,10000000,9.05303,887,118.21000,1000000
"Guatemala City","GT","2025-05-06 16:11:45+02",14754,0.00000,48.28730,86,17.71000,10000000,9.79079,620,37.14000,10000000
"Guatemala City","GT","2025-05-06 16:07:55+02",14754,0.27400,48.17101,90,17.29000,10000000,9.76190,717,59.57000,10000000
"Guatemala City","GT","2025-05-06 16:02:01+02",14754,0.00000,48.27273,101,17.29000,10000000,9.63648,882,164.85000,10000000
"Guatemala City","GT","2025-05-06 16:00:23+02",14754,0.06900,48.39830,105,22.29000,10000000,9.62978,964,189.39000,10000000
"Guatemala City","GT","2025-05-07 16:14:57+02",14754,0.26200,245.25553,88,24.26000,10000000,184.09965,406,127.68000,25000000
"Guatemala City","GT","2025-05-06 17:59:36+02",14754,0.00000,204.60599,45,4.51000,25000000,129.26045,103,25.86000,25000000
"Guatemala City","GT","2025-05-06 17:53:16+02",14754,0.24600,289.47835,39,12.69000,100000000,375.35014,38,4.39000,25000000
"Guatemala City","GT","2025-05-06 17:52:19+02",14754,0.22700,285.11180,366,38.02000,10000000,373.67540,33,2.12000,25000000
"Guatemala City","GT","2025-05-06 17:33:53+02",14754,0.00000,108.50235,213,85.43000,25000000,22.81175,434,57.77000,10000000
"Guatemala City","GT","2025-05-06 17:19:47+02",14754,0.00100,157.85793,240,58.11000,10000000,20.69978,437,98.03000,10000000
"Guatemala City","GT","2025-05-06 17:12:58+02",14754,0.16000,88.89156,159,26.04000,10000000,36.33077,97,9.18000,1000000
"Guatemala City","GT","2025-05-06 17:08:03+02",14754,0.00000,88.89391,65,9.52000,25000000,42.88000,93,16.77000,1000000
"Guatemala City","GT","2025-05-06 17:07:15+02",14754,0.00000,86.42367,162,38.64000,10000000,48.43373,52,5.55000,1000000
"Guatemala City","GT","2025-05-06 17:05:42+02",14754,0.00000,89.19918,226,26.48000,25000000,42.60731,94,63.39000,1000000
"Guatemala City","GT","2025-05-07 18:45:50+02",14754,0.23100,424.04454,556,91.42000,100000000,35.80335,481,109.55000,10000000
"Guatemala City","GT","2025-05-07 18:43:01+02",14754,0.20600,282.36707,184,64.71000,100000000,36.61035,97,18.88000,10000000
"Guatemala City","GT","2025-05-07 18:18:52+02",14754,0.10700,89.73949,443,73.77000,25000000,27.92636,88,27.54000,1000000
"Guatemala City","GT","2025-05-07 18:07:11+02",14754,0.31400,166.19778,335,36.52000,25000000,126.65406,211,38.49000,10000000
"Guatemala City","GT","2025-05-07 18:03:54+02",14754,0.17400,318.86163,667,148.01000,10000000,51.80412,120,6.06000,1000000
"Guatemala City","GT","2025-05-07 13:54:23+02",14754,0.24400,30.38069,71,10.11000,10000000,34.21277,1217,307.16000,1000000
"Guatemala City","GT","2025-05-07 13:49:31+02",14754,0.14700,77.17026,186,54.52000,10000000,20.14937,127,9.78000,10000000
"Guatemala City","GT","2025-05-07 13:42:28+02",14754,0.00000,206.24492,701,167.59000,10000000,31.66601,69,6.16000,10000000
"Guatemala City","GT","2025-05-07 13:04:17+02",14754,0.00000,278.17233,87,15.89000,10000000,133.77704,86,8.76000,1000000
"Guatemala City","GT","2025-05-05 18:53:44+02",14754,0.11800,23.81668,547,254.04000,1000000,4.04000,1277,248.10000,1000000
"Guatemala City","GT","2025-05-05 18:34:00+02",14754,0.02000,91.32693,61,8.47000,10000000,91.13580,149,33.21000,10000000
"Guatemala City","GT","2025-05-05 18:30:49+02",14754,0.00000,89.75157,102,13.01000,25000000,90.69579,926,84.38000,25000000
"Guatemala City","GT","2025-05-05 18:01:16+02",14754,0.15400,189.77362,87,10.54000,25000000,163.05670,120,32.66000,25000000
"Guatemala City","GT","2025-05-06 14:51:21+02",14754,0.15900,390.78233,95,2.26000,25000000,129.46860,94,3.57000,1000000
"Guatemala City","GT","2025-05-06 14:46:08+02",14754,0.00000,261.25086,43,2.48000,100000000,71.02474,92,1.02000,1000000
"Guatemala City","GT","2025-05-06 14:01:11+02",14754,0.00000,295.66204,96,31.56000,100000000,42.75686,87,0.98000,10000000
"Guatemala City","GT","2025-05-06 14:00:05+02",14754,0.00000,187.18394,114,43.61000,10000000,241.80451,90,12.48000,10000000
"Guatemala City","GT","2025-05-05 16:51:22+02",14754,0.00000,165.49933,136,43.49000,10000000,249.75149,68,16.24000,25000000
